ulasan,label
"aplikasinya dibikin sok simple tapi ambigu, dari mau mulai buat pesanan terlalu rame sama hal yang ga kepake dan ikon ikonnya sulit dmengerti dan dibedakan satu sama lain, saya sering salah pesan karena ikonnya hanya bulat panah fak yuh doang jadi alamat pengirim dan penerima tidak jelas yang mana. selalu mondar mandir isi alamat. layout nya balik ke yang dulu aja si, sekarang kan gojek ngelag ditambah iklan tokped gede yg otomatis sering ke klik, sekalian aja pop up judi slot atau shopee",2
"Aplikasi apa ini,,order makanan lewat gofood server error trs. Padahal utk browsing dan buka aplikasi yg lain lancar. Kalau nggak bisa kasih promo ya nggak usah di kasih,,promo di pake juga percuma aplikasinya error. Dulu pernah di bikin kecewa saya kasih bintang 3,,ini tambah kecewa lagi auto bintang 1 nyungsep dan maaf mending uninstall saja drpda menuh""in memori hp.",1
"Sekarang performa gojek makin memburuk, untuk klik pesanan aja lamanya bukan main. Padahal jaringan nya sudah saya pastikan cepet dan sinyal bagus tapi saat mau buka aplikasi dan melakukan pemesanan susah banget . Minta di perbaiki lagi dong sistemnya biar cepet dan mudah kek dulu. Terimakasih",1
"Kecewa saya dengan beban biaya yang dibebankan ke user. Mitra GoFood kalau pasang harga kebanyakan sudah dinaikkan, Ongkir yang makin mahal, serta adanya Biaya Jasa Aplikasi yang dulu 2k sekarang naik jadi 3k (dan ini ga tau duitnya buat apa, krna dulu ga ada kok tiba-tiba ada). Berbanding terbalik sama iklan di TV (pesan GoFood jadi tambah tekor).",1
"Gojek udah ga kayak dlu. Skrg ongkirnya mahal. Ongkir gofood untuk jarak 1 -2km kayak ongkir untuk jarak 7-10km. Trus ditambah ada biaya layanan juga. Kalo pake mode hemat, prosesnya lama banget. Blm lagi nunggu dapet drivernya. Trus untuk goride kadang susah dpt drivernya. Padahal di lokasi sekitar ada banyak driver. Aplikasi juga sering error.",1
"Update selalu nomor 1 tp kenapa sering tidak menanggapi disaat diperlukan, jd males update karna ngga ada pengaruhnya klo memang alasannya jaringan, disini jaringan sy sllu stabil. Coba untuk diperbaiki kedepannya , seperti aplikasi sebelah tuhh (GRAB) Belom lg sii drivernya pada pilih"" orderan. Perdana ini sy pake udah beberapa x ganti driver melulu..",1
Driver nya sangat ramah dan murah senyum serta waktu penjemputan yang tepat waktu. Saran saya mohon di optimalkan kembali aplikasinya karena terkadang aplikasi mngelami lag walawpun sinyal saua bagus. Terimakasih atas pengertiannya.,4
Ini bukan pengalaman tapi sebagai masukan aja..kalo bisa untuk orderan yg dapat yg paling terdekat sama konsumen..akun saya gagu..padahal setiap orderan masuk saya selalu ambil..meskipun jarak titik jemput agak jauh..klo bisa dikatakan jauh titik jemput dari pada titik antarnya..,5
"Gojekkk ngapa ni app nya kok error ga bisa loading apapun. Udh diupdated tetep ga bis, keluar akun trus masuk lagi juga ga bisa, bersihin cache nya juga ga bisaaaa... Kenapa malah sinyal internet ku yg dibilang lemah, buset! Kupake nonton YouTube aja lancar kok. Aahhh sebel, disaat lagi butuh malah error",1
"saya butuh cuma dari pasar ke rumah yang jarak nya kurang dari 1 KM, lagi jemput saudara yang dari bus jarak jauh,, butuh nya pakai mobil karena banyak orang dan bawaan nya banyak tapi berkali kali di cancel oleh driver karena alasannya jarak nya terlalu dekat dan murah, padahal saya sudah pilih yang comfort bukan yang hemat,, bahkan saya rela pilih yang agak mahalan agar lekas dapat driver, di cancel lebih dari 10 kali sampai akhir nya saya pindah ke apk lain yang 😤😤",1
Jek aplikasi nya semakin berat..ini fatal..gak semua konsumen punya hp spek tinggi.. Login terlalu ribet.. Dapet sms link buat masuk..tp link di sms nya gak bisa di klik..gak bisa otomatis ngeditek..piye mbunder gini aplikasi..itu IT dari microsof gimana kerja nya..malah makin ruwet..,3
Diperbarui justru ga bisa dipakai karena barcode terlalu kecil dan ga bisa diperbesar seperti aplikasi yg lama.Akhirnya ga dipakai dan sekarang ada pemberitahuan untuk update saya update lagi ternyata malah ga ada kode barcodenya.Saran saya buat seperti aplikasi yg lama yaitu barcode bisa diperbesar,1
"Suka banget kecewa sama pembayaran kalau lewat gopay atau paylater.driver asal2an saya sering skali nemu driver yg gak ngerti baca map, ngabternya lama bayangkan ngantar makanan pesan jam 3 malam diantar 11 pagi. Kalian kalau rekrut harusnya punya kualifikasi sendiri. Ini titik sudah ada dibilangnya titik nya susah ditemuin. Apaan.",1
"Saya sebagai penjual online, hari ini saya mengalami hal yang tidak menyenangkan, ada driver yang ambil orderan, tapi orderan tidak diambil ke penjual sampai waktu estimasi habis, padahal jarak cuma bbrapa meter aja dari lokasi driver ke tempat penjual,,sekarang sudah dapat dirver baru lagi, sudah setengah jam belum di ambil, lokasi driver dan tempat pickup pesanan deket banget. Membuat kecewa pembeli dan penjual. Tolong di arahkan lagi dirverny, kalau tidak mau pickup pesanan, jgn ambil orderan",1
"nganu, kok nganu e... sekarang voucher"" yg ada di go deals ditukernya pake go pay semua... trus fungsinya ngumpulin poin dari token apaan? poinnya jadi nggak guna dong ._. main tokennya jadi mubazir ._. atau ada fungsi lain dari poin selain buat dituker sama voucher? mending menu go-points'a dihapus aja kalo ngga guna, jadi lebih efisien aplikasinya, ngga PHP juga ._.",5
Ke order karna Ketekan order padahal masi mau cek harga dan kepake paylater.. Uda telepon cs malah gak sopan dan bilang saya miskin gak bisa bayar padahal saya mau top up dulu baru order dan gak mau pakai paylater.. dari ketiga pihak bilang tidak bisa cancel orderan dulu.. kalau ada kesalahan begini dan mau cancel dulu bagaimana??.. tidak seperti GRAB / aplikasi ijo sebelah yang kasih waktu 5 detik.. PAYAH,1
"Kenapa aplikasnya ngeleg mulu, udah unistal juga, di instal ulang, di upgrade juga, tapi ngelag, lama gak bisa masuk log out terus, sudah pesan gofood ngelag lagi, kan kasihan drivernya nungguin di depan lama gara2 saya ga tau orangnya ngechat. Tolong dong di info ini kenapa, mengecewakan sekali",1
"Ini kenapa dari kemarin banyak iklan yang muncul, jadi penggunaan sosmed yang lain bikin terganggu. Aplikasi sudah saya uninstall tapi tetap aja iklannya sering muncul. Stop jangan munculin iklan yang amat sangat sering muncul di hp saya, karna saya merasa terganggu sekali. Terima kasih!!!",1
"Aplikasi ini sudah sangat bagus, tapi saran saya kedepannya untuk ""fitur minta"" pembayaran dalam gopay bisa dimaksimalkan lagi secara lebih berguna dengan meminta dan mengirim saldo melalui ""link tatuan"" yang sudah terintegrasi dan terenkripsi, agar pengguna yg diminta bisa secara cepat mengirim saldo ke pengguna yang menerima tanpa perlu menggunakan qr code",5
"Saya sudah menggunakan aplikasi ini sejak lama, tapi sekarang sering 
terjadi bug pemesanan, dimana saya hanya pesan satu gocar, malah 2 yang 
keluar, tolong bug ini diperbaiki, kasihan para driver gocar yang lain 
susah susah ke tempat malah dicancel mentah2",5
"Sudah lumayan bagus update fitur aplikasinya.. Tinggal diperbaiki update Mapnya sesuai keadaan terbaru, karena terkadang masih ada jalan yg belum ada di Map.. Lalu sistem terkadang membuat tujuan yg seharusnya dapat ditempuh lewat jalan yg dekat, tp diputar kan ke jalan yg lebih jauh, alhasil biaya pun tambah tanpa kita bisa ganti alternatif jalannya..",5
Parah. Lokasi susah nyangkut. Udah beberapa hape tetep aja gapernah bener itu pengaturan lokasi. Aplikasi gabisa dipake gara gara pengaturan lokasi katanya belum aktif padahal udah jelas banget aktif. Perbaiki lagi lah jangan ngaku apk besar kalo beginian doang gabisa benerin.,1
"upgrade ke goplay plus ribet dan bertele-tele, jika program tidak bisa membaca gambar EKTP dan Selfie dengan EKTP setidaknya sediakan opsi pengisian data manual agar prosesnya lebih mudah. Toh intinya NIK bisa jadi jaminan keaslian data pengguna. Sangat merugikan",1
"ketika saya mau cek harga saja utk hari lain,tiap waktu harga nya berubah,kadang malam bisa segini,pas besok udh segitu,jadi bimbang mau nentuin budget perjalanan,tolong di tentuin dong harga tetap utk rutw yg sama,jgn di ubah karena perbedaan waktu, terima kasih",4
"kumpulin poinnya sudah banyak...tapi pilihan tukar go points nya cuma itu-itu saja membosankan. tolong dibuat seperti dulu bisa di tukar hp, motor atau baju gitu...kalau cuma voucher dimana nantinya harus belanja dengan minimal transaksi useless jg..",3
"Udah makin mahal, harga menjebak lagi, ga kayak dulu, masa diskon 90%nya gaada tulisan before after harganya, kayak menjebak gitu, kalo mau ngasih diskon gausah tanggung2 ada maksimalnya, iya emang strategi bisnis, tapi pelanggan merasa dijebak.",1
"Tolong aplikasi Go-Life dijadikan 1 aplikasi saja supaya tidak terlalu banyak download aplikasi. Tolong lebih di update lagi map nya. Tolong ditambahkan fitur chat atau WhatsApp auto conect supaya lebih memudahkan driver dan Customer dalam berkomunikasi, kasihan drivernya sepertinya boros pulsa 😀",4
"Saat baca ulasan banyak yg bintang 1 langsung was2 soalnya insentif kartu pra kerja baru saja masuk, langsung di coba transfer ke rekening bank tapi sebelumnya saya update aplikasi gojeknya, hasilnya dalam hitungan detik transfer sudah completed, langsung berangkat cek ke atm dan benar uang sudah masuk. Yg gagal coba update aplikasinya sebelum transfer, semoga berhasil.",5
"Selama ini tidak ada kendala apapun lancar, aman, nyaman banyak voucer diskon terutama untuk gofood nya. Satu kendala saya pesan gocar xl tapi yg datang mobil kecil di aplikasi driver saya pesan mobil L itu bagaimana ya sistem nya? Tolong di perbaiki karena cust rugi harga nya lumayan berbeda tapi dapat mobil yg ga nyaman",5
"Kalo kasih harga yg kosisten dong, saya terlanjur siapin uang sesuai total pembayaran diawal. Pas di bayar di gojek nya tiba2 berubah harganya. Di aplikasi juga tiba2 berubah. Untung saya ada uang lebih. Kalo nggak kan kasihan gojek nya bakal dibayar kurang. Dam CS merasa dirugikan.",1
"Jelek sekali tidak bisa batalkan pesanan saat salah pencet. Padahal belum ada beberapa detik, orderan langsung diterima. Padahal saya mau ubah metode pembayaran. Sebelumnya aplikasi ini sangat membantu, tapi terakhir kali pesan gofood pakai gopay malah dimintai lagi ongkos tunai dengan alasan harga di go-food belum update padahal di nota pembelian sudah sama dengan perkiraan go-food. Belum lagi driver ini lama banget nyampenya dengan jarak yg dekat dan keterangan sedang mengantarkan pesanan.",2
"Udah bagus fitur2nya hanya saja Aktivasi Gopay untuk upgradenya terlalu di persulit, gimana kita bisa gunakan secara maksimal fiturnya kalau mau meningkatkan kualitas pemakaian saja gak bisa, alasan penolakannya sangat tidak wajar dan tidak sesuai dengan kenyataan yg sebenar benarnya, di bilang ngambil fotonya keterangan, udah jelas dan normal sangat terbaca pun masih di bilang ID card rusak, di ganti dengan ID yg lainpun juga sama saja hasilnya..... terus foto seperti apa yang anda butuhkan??",2
"Masih sama untuk aplikasinya. Belum ada perubahan pada maps untuk daerah rancabungur setiap pesan selalu nyangkut sama driver di seberang sungai, kasian driver nya muter jauh, dan penumpang jadi menunggu lama. Fitur cancel ? berkali2 ngecancel ntar kena di reputasi baik penumpang maupun drivernya",2
"Aplikasinya bagus dan berfungsi dengan baik, tapi saya menyarankan untuk dikembangkan fitur pilihan jika ada kejadian seperti: apabila driver mencancel orderan, tolong beri customer pilihan untuk melanjutkan mencari driver lain atau tidak. Karena yg saya alami, driver mencancel orderan krn cuaca ekstrem dan tidak memungkinkan untuk melanjutkan orderan, sementara aplikasi otomatis mencari driver baru, saya gak tega mau cancelnya tapi gimana kalo gak dicancel kasian juga drivernya :')",5
"Aplikasi terlalu sering minta di upgrade, sedangkan yang berubah tidak begitu banyak bahkan tidak terlalu penting. Tolong dipertimbangkan utk pengelola aplikasinya krn setiap mau upgrade selalu butuh ruang yg cukup sedangkan memory saya sdh full. Saat ini saya lebih memilih menggunakan Grab.",2
4 dulu ya soalnya masi ada yang kurang...kami tidak bisa menambah titik lokasi tujuan..jadi seandanyinya kita mau ke 2 tempat langsung g bisa harus ngomong ke driver dulu... tidak sperti apk sebelah yang bisa 2 tujuan sekaligus... sama 1 lagi.coba seandainya go-pay nya bisa buat isi paypal juga.pasti lebih menyenangkan😊😊😊😊,4
"Semakin ke sini Gojek semakin berkembang pesat. Pelayanan yang disediakan jadi semakin lengkap. Tapi, di samping itu ada juga dampak buruknya. Salah satunya update yang terlalu sering dan ukuran aplikasi yang jadi besar sekali. Dan itu cukup membuat tidak nyaman bagi pengguna yang memiliki space penyimpanan terbatas. Saran saya, buat aplikasi versi lite-nya. Atau buat aplikasi sendiri untuk beberapa viturnya. Minimal satu, yaitu E-Walet(Gopay). Terima kasih.",3
"Aplikasi go-jek nya sih bagus yaa, banyak kasih promo. Cuma resto2nya licik yaa, harga dinaikkan biar kesannya kasih diskon besar. Sampe2 harganya macam harga di resto hotel bintang 5, padahal cuma kaki lima. Kenapa sih resto2 cuma ngejar untung semata, gak memikirkan adab jual beli, kejujuran dlm berniaga. Bahkan kemarin order go-food desc di aplikasi dgn yg datang gak sesuai, bukan cuma jauh dari ekspektasi tapi juga jauh dari yg mereka promokan di aplikasi. Mengecewakan.",5
"Akhir akhir ini harga ongkir semakin mahal, ditambah lagi dengan biaya aplikasi yang juga semakin bertambah, dan kenapa harus dibeban ke pembeli, percuma dikasi diskon toh ditambah biaya penangan ga ada beda nya. Pas awal - awal sangat nyaman go food sekarang tidak lagi, jadi mau pesan kudu mikir berkali kali lipat :(",1
saya nggak bisa pesan lewat go food.. setiap bikin pesanan aplikasinya selalu keluar sendiri ada tulisan aplikasi go jek tlah berhenti. padahal saya sdh upgrade dan beberapa kali saya install uninstall sama saja nggak ada perubahan. tolong segera diperbaiki,3
"Sistemnya lebih bagus seperti dulu yang dapat orderan driver yang terdekat, kalau sekarang malah dapat orderan driver yang jauh padahal yang dekat banyak yang free, mohon driver yang dekat aja yang masuk orderan jadi yang butuh segera bisa cepat, kan kasihan kalau di cancel drivernya. Mohon ditingkatkan, makasih 👍🏻",1
"Seharusnya sebelum memesan harga udah tertera terlebih dahulu agar penumpang bisa menyesuaikan harga. Jadikan nggak usah repot membatalkan pesanan karena budget tidak sesuai. Satu lagi yang saya keluhkan perihal harga saat saya tekan set jemput disana tertera harga yang cukup melambung kontan saya batalkan kemudian saya jalan beberapa meter dan mulai memesan lagi harga mulai normal, kedepannya tolong perbaiki masalah harga yang tertera sebelum pesan yang seharusnya ada dan tolong stabilkan harga.",3
"Tolong deteksi lokasi dibenerin lagi, gw mau gofood, lokasix udah nyala, pengaturan semua udh akurasi tinggi, tapi ini tidak kedetect(minta di aktifkan lokasi) pdhal jelas2 lokasi udh aktif, udah gw update juga. tolong dibenerin lagi, soalnya juga gw bandingin dengan aplikasi yg lain, contoh buka grabfood , lancar jaya. tolong lah sering kaya gini",1
"Sudah bagus... tapi kadang bikin bingung ketika aplikasi nya di matikan...jadi seolah2 belum berangkat ke tempat titik jemput.... juga utk go food, ketika ada tempat yg memang sudah ditutup , mohon utk di hapus dri aplikasi go food nya supaya tidak membingungkan customer.... Juga utk para driver, coba deh utk lebih ramah kepada para penumpang, ...selamat bekerja.... smoga sukses....",5
"Kalau order gocar selalu dapet posisi yg jauh dari titik jemput dan akhirnya driver sendiri minta saya untuk cancel. Kadang juga ada driver gocar yg malah tidak bergerak mobilnya padahal tidak macet dan posisi dekat. Tolong diperbaiki lagi untuk gocar, supaya ketika order, bisa dapet driver yang posisi terdekat dari titik jemput. Terimakasih",2
aplikasi yang sangat membantu bisnis saya sangat mudah sekali di gunakan trimakasih untuk aplikasi ini.semoga kedepanya makin mudah.untuk pengguna yang katanya lemot mungkin internet anda .saya pengguna di luar negri lancar dan mudah untuk tranfer uwang.,5
"Terlalu sering up date sistem shg mengganggu saat buru2 diperlukan utk pesan gocar, jd menghambat aktifitas. Blm pula kalo gadget nya penuh memori jd hrs hapus2 dl biar bisa di up date ke menu baru. Kenapa kalo ada maintenance ga langsung aja menjadi yg lbh canggih? Kenapa hrs sering2/dicicil maintenance? Menyebabkan org jd males menggunakan aplikasi ini.",1
"Saya sudah coba upgrade akun, sudah lakukan instruksi foto diri dan ktp juga, katanya akan ada pemberitahuan. Besoknya waktu di cek lagi harus diulang tanpa ada pemberitahuan. Mohon diperbaiki, jika memang tidak akan memberi pemberitahuan maka jangan menuliskan keterengan tersebut. Mungkin bisa ditambahkan juga berapa lama verifikasi dari pihak Go-Jek, bukan hanya keterangan sedang mengunduh data dan tiba-tiba minta diulang dari awal.",1
